Species,Owner,Country of Origin,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean Cup,Sweetness,Cupper Points,Total Cup Points
Arabica,volcafe ltda. - brasil,Brazil,7.17,7.0,6.83,7.5,7.17,7.0,8.0,8.0,10.0,7.0,75.67
Arabica,juan luis alvarado romero,Guatemala,7.92,7.58,7.17,7.58,7.33,7.17,8.0,8.0,8.0,6.83,75.58
Arabica,juan luis alvarado romero,Guatemala,6.67,6.5,6.33,7.0,7.17,6.75,8.67,10.0,10.0,6.5,75.58
Arabica,juana rodriguez gutierrez,Mexico,7.5,7.25,6.92,7.0,7.17,6.83,8.0,8.0,10.0,6.83,75.5
Arabica,francisco hernandez lorenzo,Mexico,7.17,6.92,6.67,6.83,7.25,7.75,10.0,6.0,10.0,6.58,75.17
Arabica,montegrande,Mexico,7.25,6.83,6.67,7.08,7.17,6.83,10.0,6.67,10.0,6.67,75.17
Arabica,martin jimenez casiano,Mexico,7.17,7.17,6.83,7.17,7.42,6.67,8.67,7.33,10.0,6.75,75.17
Arabica,"grupo juvenil magtayani, ac",Mexico,7.0,6.92,6.75,6.92,7.17,6.83,10.0,6.67,10.0,6.75,75.0
Arabica,israel eduardo paz garcia,Mexico,7.08,6.75,6.58,7.0,7.0,6.75,8.67,8.67,10.0,6.42,74.92
Arabica,pablo enrique martinez gama,Mexico,7.33,6.75,6.67,7.25,7.5,7.0,10.0,5.33,10.0,7.0,74.83
Arabica,juan luis alvarado romero,Guatemala,6.75,6.5,6.17,7.0,7.25,6.75,8.0,10.0,10.0,6.33,74.75
Arabica,juan luis alvarado romero,Guatemala,6.75,6.67,6.17,7.17,7.0,6.58,8.0,10.0,10.0,6.42,74.75
Arabica,nestor mendez gomez,Mexico,7.08,7.0,6.83,7.5,7.33,6.83,8.0,7.33,10.0,6.75,74.67
Arabica,eileen koyanagi,United States of America,7.5,7.25,7.0,7.25,7.42,7.33,8.0,8.67,6.67,7.33,74.42
Arabica,juan luis alvarado romero,Guatemala,6.5,6.33,6.5,7.5,7.33,6.83,8.67,10.0,8.67,6.0,74.33
Arabica,jorge octavio escamilla prado,Mexico,7.0,6.58,6.67,6.83,7.08,6.83,10.0,6.67,10.0,6.67,74.33
Arabica,myrna roxana galvez gonzalez,Mexico,6.92,6.42,6.17,7.33,7.25,6.75,10.0,6.67,10.0,6.5,74.0
Arabica,eugene holman pew,Mexico,7.67,7.0,7.17,7.58,7.33,7.33,10.0,2.67,10.0,7.08,73.83
Arabica,kona pacific farmers cooperative,United States of America,7.17,7.17,7.17,7.58,7.67,6.92,9.33,6.67,6.67,7.33,73.67
Arabica,bourbon specialty coffees,Brazil,7.25,6.58,6.58,7.0,7.0,6.42,8.0,8.0,10.0,6.67,73.5
Arabica,cafes finos de exportacion s de r.l.,Honduras,7.0,7.17,6.83,7.17,7.0,7.17,8.0,8.0,8.0,7.08,73.42
Arabica,kurt kappeli,Mexico,7.08,7.08,6.92,7.08,6.92,6.92,8.0,8.0,8.0,6.92,72.92
Arabica,honor dela fuente,Colombia,8.0,7.33,7.75,7.33,7.42,7.67,6.67,6.67,6.67,7.33,72.83
Arabica,eileen koyanagi,United States of America,6.92,6.92,6.92,7.5,7.58,7.17,6.67,6.67,9.33,6.92,72.58
Arabica,myriam kaplan-pasternak,Haiti,6.92,6.75,7.08,7.17,7.33,6.67,10.0,5.33,8.67,6.42,72.33
Arabica,santa laura exportadora de cafe s.l.e.c. s.a.,Costa Rica,6.33,6.5,6.33,6.83,6.33,6.5,10.0,6.67,10.0,6.25,71.75
Arabica,jose armando norberto borzani lemini,Mexico,6.92,6.92,6.92,6.92,7.17,7.0,10.0,2.67,10.0,6.58,71.08
Arabica,ricardo aaron sampieri marini,Mexico,6.5,6.67,6.42,7.17,7.33,6.5,8.0,6.0,10.0,6.42,71.0
Arabica,kurt kappeli,Mexico,6.92,7.0,6.83,6.92,7.42,6.92,6.0,6.0,10.0,6.75,70.75
Arabica,volcafe ltda. - brasil,Brazil,7.0,7.0,6.83,7.0,7.33,6.83,6.0,6.0,10.0,6.67,70.67
Arabica,cadexsa,Honduras,6.67,6.5,6.17,6.67,6.83,6.17,8.0,8.0,8.0,6.33,69.33
Arabica,cadexsa,Honduras,7.0,6.17,6.17,6.67,6.5,6.17,8.0,8.0,8.0,6.5,69.17
Arabica,cadexsa,Honduras,7.0,6.33,6.17,6.5,6.67,6.17,8.0,8.0,8.0,6.33,69.17
Arabica,juan carlos garcia lopez,Mexico,7.08,6.83,6.25,7.42,7.25,6.75,10.0,0.0,10.0,6.75,68.33
Arabica,myriam kaplan-pasternak,Haiti,6.75,6.58,6.42,6.67,7.08,6.67,9.33,6.0,6.0,6.42,67.92
Arabica,"exportadora atlantic, s.a.",Nicaragua,7.25,6.58,6.33,6.25,6.42,6.08,6.0,6.0,6.0,6.17,63.08
Arabica,juan luis alvarado romero,Guatemala,7.5,6.67,6.67,7.67,7.33,6.67,8.0,1.33,1.33,6.67,59.83
Arabica,bismarck castro,Honduras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robusta,ankole coffee producers coop,Uganda,7.83,8.08,7.75,7.92,8.25,7.92,10.0,10.0,8.0,8.0,83.75
Robusta,nishant gurjer,India,8.0,7.75,7.92,8.0,7.92,7.92,10.0,10.0,8.0,8.0,83.5
Robusta,andrew hetzel,India,7.92,7.83,7.92,8.0,7.83,7.92,10.0,10.0,7.83,8.0,83.25
Robusta,ugacof,Uganda,8.0,7.92,7.92,7.75,7.83,7.75,10.0,10.0,7.75,8.08,83.0
Robusta,katuka development trust ltd,Uganda,8.33,7.83,7.83,7.75,8.25,7.75,10.0,10.0,7.58,7.67,83.0
Robusta,andrew hetzel,India,8.0,7.92,7.67,8.0,7.75,7.92,10.0,10.0,7.75,7.75,82.75
Robusta,andrew hetzel,India,7.67,7.75,7.83,7.83,7.92,7.75,10.0,10.0,8.0,7.83,82.58
Robusta,nishant gurjer,India,7.67,7.75,7.83,7.67,7.92,7.83,10.0,10.0,7.92,7.92,82.5
Robusta,nishant gurjer,India,7.67,7.75,7.58,7.83,7.83,8.0,10.0,10.0,7.92,7.92,82.5
Robusta,ugacof,Uganda,7.67,7.83,7.83,7.83,7.92,7.75,10.0,10.0,7.75,7.83,82.42
Robusta,ugacof,Uganda,7.58,7.92,7.75,7.83,7.5,7.67,10.0,10.0,7.67,7.83,81.75
Robusta,nishant gurjer,India,7.67,7.83,7.75,7.5,7.75,7.58,10.0,10.0,7.75,7.75,81.58
Robusta,andrew hetzel,India,7.58,7.58,7.67,7.58,7.67,7.67,10.0,10.0,7.5,8.33,81.58
Robusta,kasozi coffee farmers association,Uganda,8.0,7.75,7.75,7.58,7.67,7.5,10.0,10.0,7.58,7.67,81.5
Robusta,ankole coffee producers coop,Uganda,8.0,7.67,7.75,7.5,7.67,7.58,10.0,10.0,7.58,7.75,81.5
Robusta,andrew hetzel,India,7.75,7.75,7.67,7.67,7.58,7.58,10.0,10.0,7.58,7.83,81.42
Robusta,andrew hetzel,India,7.5,7.5,7.25,7.83,7.67,7.83,10.0,10.0,7.83,7.83,81.25
Robusta,kawacom uganda ltd,Uganda,7.33,7.58,7.5,7.75,7.75,7.67,10.0,10.0,7.75,7.58,80.92
Robusta,nitubaasa ltd,Uganda,7.83,7.58,7.33,7.67,7.5,7.5,10.0,10.0,7.75,7.42,80.58
Robusta,mannya coffee project,Uganda,7.75,7.42,7.33,7.58,7.67,7.58,10.0,10.0,7.67,7.5,80.5
Robusta,andrew hetzel,India,7.67,7.67,7.5,7.33,7.58,7.5,10.0,10.0,7.42,7.5,80.17
Robusta,andrew hetzel,India,7.58,7.42,7.42,7.83,7.42,7.5,10.0,10.0,7.42,7.58,80.17
Robusta,andrew hetzel,United States of America,7.92,7.5,7.42,7.42,7.42,7.42,9.33,10.0,7.58,7.33,79.33
Robusta,luis robles,Ecuador,7.75,7.58,7.33,7.58,5.08,7.83,10.0,10.0,7.75,7.83,78.75
Robusta,luis robles,Ecuador,7.5,7.67,7.75,7.75,5.17,5.25,10.0,10.0,8.42,8.58,78.08
Robusta,james moore,United States of America,7.33,7.33,7.17,7.42,7.5,7.17,9.33,9.33,7.42,7.17,77.17
Robusta,cafe politico,India,7.42,6.83,6.75,7.17,7.25,7.0,9.33,9.33,7.08,6.92,75.08
Robusta,cafe politico,Vietnam,6.75,6.67,6.5,6.83,6.92,6.83,9.33,9.33,6.67,7.92,73.75
